MutationFrequencyDifferenceRatio	Concordance	Probability	Gene0	Gene1	CooccurrenceRatio	MutationFrequency1	MutationFrequency0	MutationFrequencies	Somatic	Overlap	Coverage	RoundedLogPCov	MutationFrequencyDifference	Type	GeneSet	PermutationProbability
0.3181818181818182	False	0.94311883916240824	TP53	MDM4(A)	0.06363636363636363	41	76	[76, 41]	2	7	110	2.1	35	MutuallyExclusive	('TP53', 'MDM4(A)')	0.0
0.8275862068965517	False	0.6811518135923802	CIITA	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('CIITA', 'CDK4(A)')	0.02
0.788235294117647	False	0.36370303426173867	PTEN	PKD1L1	0.0	9	76	[76, 9]	2	0	85	2.4	67	MutuallyExclusive	('PTEN', 'PKD1L1')	0.0
0.7666666666666667	False	0.58371596363245581	UBASH3A	CDK4(A)	0.0	53	7	[7, 53]	2	0	60	2.0	46	MutuallyExclusive	('UBASH3A', 'CDK4(A)')	0.03
0.9097744360902256	False	0.3101716891657007	KDM2B	EGFR(A)	0.0	127	6	[6, 127]	2	0	133	2.6	121	MutuallyExclusive	('KDM2B', 'EGFR(A)')	0.0
0.6078431372549019	False	0.55379530133167321	DNAH8	PTEN(D)	0.0	41	10	[10, 41]	2	0	51	2.0	31	MutuallyExclusive	('DNAH8', 'PTEN(D)')	0.03
0.7966101694915254	False	0.6305901243484795	CDK4(A)	C9orf150	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('CDK4(A)', 'C9orf150')	0.04
0.7966101694915254	False	0.6305901243484795	CDK4(A)	NOTCH2	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('CDK4(A)', 'NOTCH2')	0.04
0.782608695652174	False	0.74496723730333625	ANKRD52	MDM4(A)	0.0	41	5	[5, 41]	2	0	46	1.8	36	MutuallyExclusive	('ANKRD52', 'MDM4(A)')	0.04
0.5217391304347826	False	0.57528391664835332	RB1(D)	CABIN1	0.0	11	35	[35, 11]	2	0	46	1.9	24	MutuallyExclusive	('RB1(D)', 'CABIN1')	0.01
0.7966101694915254	False	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	FLNC	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'FLNC')	0.03
0.7358490566037735	False	0.62824751332023865	SMARCA1	PDGFRA(A)	0.0	46	7	[7, 46]	2	0	53	1.9	39	MutuallyExclusive	('SMARCA1', 'PDGFRA(A)')	0.03
0.4722222222222222	False	0.22897716762094067	CDK4(A)	RB1	0.0	19	53	[53, 19]	2	0	72	2.5	34	MutuallyExclusive	('CDK4(A)', 'RB1')	0.0
0.9444444444444444	False	0.83957164671367857	PCDHA2	CDKN2A(D)	0.011111111111111112	176	6	[6, 176]	2	2	180	2.3	170	MutuallyExclusive	('PCDHA2', 'CDKN2A(D)')	0.04
0.5769230769230769	False	0.52177046726354059	SDCCAG8,MIR4677,AKT3,LOC339529,ZNF238,C1orf100,ADSS(A)	PTEN(D)	0.0	41	11	[11, 41]	2	0	52	2.0	30	MutuallyExclusive	('SDCCAG8,MIR4677,AKT3,LOC339529,ZNF238,C1orf100,ADSS(A)', 'PTEN(D)')	0.01
0.9388888888888889	False	0.93510187277932244	KIAA1409	CDKN2A(D)	0.016666666666666666	176	7	[7, 176]	2	3	180	2.3	169	MutuallyExclusive	('KIAA1409', 'CDKN2A(D)')	0.04
0.5769230769230769	False	0.52177046726354059	FLG2	MDM4(A)	0.0	41	11	[11, 41]	2	0	52	2.0	30	MutuallyExclusive	('FLG2', 'MDM4(A)')	0.0
0.9242424242424242	False	0.37727868154039457	FHOD3	EGFR(A)	0.0	127	5	[5, 127]	2	0	132	2.5	122	MutuallyExclusive	('FHOD3', 'EGFR(A)')	0.01
0.8814814814814815	False	0.20945277267056381	ADCY1	EGFR(A)	0.0	127	8	[8, 127]	2	0	135	2.8	119	MutuallyExclusive	('ADCY1', 'EGFR(A)')	0.0
0.8275862068965517	False	0.68115181359238564	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	KCNQ5	0.0	5	53	[53, 5]	2	0	58	1.9	48	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'KCNQ5')	0.03
0.8275862068965517	False	0.6811518135923802	ULK2	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('ULK2', 'CDK4(A)')	0.01
0.788235294117647	False	0.36370303426173867	PTEN	KIF21B	0.0	9	76	[76, 9]	2	0	85	2.4	67	MutuallyExclusive	('PTEN', 'KIF21B')	0.0
0.7966101694915254	False	0.6305901243484795	CDK4(A)	ZFHX3	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('CDK4(A)', 'ZFHX3')	0.01
0.8765432098765432	False	0.57107521015310025	PTEN	CACNA1E	0.0	5	76	[76, 5]	2	0	81	2.2	71	MutuallyExclusive	('PTEN', 'CACNA1E')	0.01
0.7966101694915254	False	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	GPC4	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'GPC4')	0.04
0.7377049180327869	False	0.54026519667613637	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	XIRP2	0.0	8	53	[53, 8]	2	0	61	2.1	45	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'XIRP2')	0.01
0.9166666666666666	False	0.71281364341469922	PTPRS	EGFR(A)	0.007575757575757576	127	6	[6, 127]	2	1	132	2.3	121	MutuallyExclusive	('PTPRS', 'EGFR(A)')	0.04
0.15	False	0.57175283002148813	PIK3CA	MDM2(A)	0.0	23	17	[17, 23]	2	0	40	1.8	6	MutuallyExclusive	('PIK3CA', 'MDM2(A)')	0.03
0.7692307692307693	False	0.67157492803157992	JHDM1D	PDGFRA(A)	0.0	46	6	[6, 46]	2	0	52	1.9	40	MutuallyExclusive	('JHDM1D', 'PDGFRA(A)')	0.03
0.7446808510638298	False	0.70218900658992944	FRRS1	PTEN(D)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('FRRS1', 'PTEN(D)')	0.04
0.6666666666666666	False	0.70410491642049355	RB1(D)	KIF2B	0.0	7	35	[35, 7]	2	0	42	1.8	28	MutuallyExclusive	('RB1(D)', 'KIF2B')	0.03
0.5909090909090909	False	0.63653625849254025	RB1(D)	MICALCL	0.0	9	35	[35, 9]	2	0	44	1.8	26	MutuallyExclusive	('RB1(D)', 'MICALCL')	0.03
0.1875	False	0.70389019019200116	LRP1B(D)	FRMPD4(D)	0.0	13	19	[19, 13]	2	0	32	1.7	6	MutuallyExclusive	('LRP1B(D)', 'FRMPD4(D)')	0.04
0.8536585365853658	False	0.51028849310603552	PTEN	DOCK1	0.0	6	76	[76, 6]	2	0	82	2.2	70	MutuallyExclusive	('PTEN', 'DOCK1')	0.03
0.9281767955801105	False	0.89448140095104489	PLXNB3	CDKN2A(D)	0.016574585635359115	176	8	[8, 176]	2	3	181	2.3	168	MutuallyExclusive	('PLXNB3', 'CDKN2A(D)')	0.01
0.7377049180327869	False	0.54026519667609318	CHL1	CDK4(A)	0.0	53	8	[8, 53]	2	0	61	2.1	45	MutuallyExclusive	('CHL1', 'CDK4(A)')	0.0
0.7692307692307693	False	0.67157492803157992	ACACA	PDGFRA(A)	0.0	46	6	[6, 46]	2	0	52	1.9	40	MutuallyExclusive	('ACACA', 'PDGFRA(A)')	0.04
0.375	False	0.73143069349348921	TMEM132D	TP53(D)	0.0	22	10	[10, 22]	2	0	32	1.6	12	MutuallyExclusive	('TMEM132D', 'TP53(D)')	0.03
0.38461538461538464	False	0.62943933143917985	KEL	FAF1(D)	0.0	27	12	[12, 27]	2	0	39	1.8	15	MutuallyExclusive	('KEL', 'FAF1(D)')	0.02
0.9242424242424242	False	0.37727868154039457	SAMD9L	EGFR(A)	0.0	127	5	[5, 127]	2	0	132	2.5	122	MutuallyExclusive	('SAMD9L', 'EGFR(A)')	0.0
0.9166666666666666	False	0.71281364341469922	ATP10B	EGFR(A)	0.007575757575757576	127	6	[6, 127]	2	1	132	2.3	121	MutuallyExclusive	('ATP10B', 'EGFR(A)')	0.01
0.9337016574585635	False	0.76792397716485561	ASPM	CDKN2A(D)	0.011049723756906077	176	7	[7, 176]	2	2	181	2.4	169	MutuallyExclusive	('ASPM', 'CDKN2A(D)')	0.01
0.9097744360902256	False	0.3101716891657007	ATP2B3	EGFR(A)	0.0	127	6	[6, 127]	2	0	133	2.6	121	MutuallyExclusive	('ATP2B3', 'EGFR(A)')	0.01
0.95	False	0.64384448813714468	CDKN2A(D)	C7	0.005555555555555556	5	176	[176, 5]	2	1	180	2.4	171	MutuallyExclusive	('CDKN2A(D)', 'C7')	0.0
0.7764705882352941	False	0.71408736586120791	PTEN	DNAH8	0.011764705882352941	10	76	[76, 10]	2	1	85	2.1	66	MutuallyExclusive	('PTEN', 'DNAH8')	0.0
0.8947368421052632	False	0.84697713162524235	DSCAM	EGFR(A)	0.015037593984962405	127	8	[8, 127]	2	2	133	2.2	119	MutuallyExclusive	('DSCAM', 'EGFR(A)')	0.03
0.9097744360902256	False	0.3101716891657007	BSN	EGFR(A)	0.0	127	6	[6, 127]	2	0	133	2.6	121	MutuallyExclusive	('BSN', 'EGFR(A)')	0.01
0.7358490566037735	False	0.62824751332023865	KPRP	PDGFRA(A)	0.0	46	7	[7, 46]	2	0	53	1.9	39	MutuallyExclusive	('KPRP', 'PDGFRA(A)')	0.04
0.673469387755102	False	0.62370079214884344	MDM4(A)	SPAG17	0.0	8	41	[41, 8]	2	0	49	1.9	33	MutuallyExclusive	('MDM4(A)', 'SPAG17')	0.0
0.64	False	0.58773492368493385	MDM4(A)	ZNF407(D)	0.0	9	41	[41, 9]	2	0	50	1.9	32	MutuallyExclusive	('MDM4(A)', 'ZNF407(D)')	0.02
0.7966101694915254	False	0.6305901243484795	CDK4(A)	CREBBP	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('CDK4(A)', 'CREBBP')	0.04
0.4594594594594595	False	0.68030221229216903	MEGF8	FAF1(D)	0.0	27	10	[10, 27]	2	0	37	1.7	17	MutuallyExclusive	('MEGF8', 'FAF1(D)')	0.04
0.7666666666666667	False	0.58371596363253875	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	TRRAP	0.0	7	53	[53, 7]	2	0	60	2.0	46	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'TRRAP')	0.01
0.8057553956834532	False	0.73514254792870226	NF1,RAB11FIP4(D)	EGFR(A)	0.02158273381294964	127	15	[15, 127]	2	3	139	2.3	112	MutuallyExclusive	('NF1,RAB11FIP4(D)', 'EGFR(A)')	0.0
0.8275862068965517	False	0.6811518135923802	NLGN4X	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('NLGN4X', 'CDK4(A)')	0.03
0.38461538461538464	False	0.62943933143917985	MYO15A	FAF1(D)	0.0	27	12	[12, 27]	2	0	39	1.8	15	MutuallyExclusive	('MYO15A', 'FAF1(D)')	0.01
0.45045045045045046	False	0.99934505644999694	CDKN2A(D)	TP53	0.13513513513513514	76	176	[176, 76]	2	30	222	2.3	100	MutuallyExclusive	('CDKN2A(D)', 'TP53')	0.0
0.8275862068965517	False	0.6811518135923802	SP1	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('SP1', 'CDK4(A)')	0.02
0.07317073170731707	False	0.54986458009651618	LRP1B(D)	NF1	0.0	22	19	[19, 22]	2	0	41	1.9	3	MutuallyExclusive	('LRP1B(D)', 'NF1')	0.02
0.7096774193548387	False	0.49999226359062293	MYCNOS,MYCN(A)	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	0.0	53	9	[9, 53]	2	0	62	2.1	44	MutuallyExclusive	('MYCNOS,MYCN(A)', 'QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)')	0.03
0.288135593220339	False	0.99994293883166241	PTEN	EGFR(A)	0.14689265536723164	127	76	[76, 127]	2	26	177	2.2	51	MutuallyExclusive	('PTEN', 'EGFR(A)')	0.0
0.9166666666666666	False	0.71281364341466502	EGFR(A)	ZFHX3	0.007575757575757576	6	127	[127, 6]	2	1	132	2.3	121	MutuallyExclusive	('EGFR(A)', 'ZFHX3')	0.01
0.7966101694915254	False	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	SUPT6H	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'SUPT6H')	0.02
0.9312977099236641	False	0.78471399238763029	EGFR(A)	PRX	0.007633587786259542	5	127	[127, 5]	2	1	131	2.2	122	MutuallyExclusive	('EGFR(A)', 'PRX')	0.04
0.7966101694915254	False	0.63059012434847395	SIM2	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	0.0	53	6	[6, 53]	2	0	59	2.0	47	MutuallyExclusive	('SIM2', 'QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)')	0.02
0.3181818181818182	False	0.94311883916240824	TP53	PTEN(D)	0.06363636363636363	41	76	[76, 41]	2	7	110	2.1	35	MutuallyExclusive	('TP53', 'PTEN(D)')	0.01
0.4594594594594595	False	0.68030221229205901	FAF1(D)	DOCK5	0.0	10	27	[27, 10]	2	0	37	1.7	17	MutuallyExclusive	('FAF1(D)', 'DOCK5')	0.04
0.0	False	0.49956288534897469	TP53(D)	MIR3201(D),FAM19A5(D),LOC339685(D)	0.0	22	22	[22, 22]	2	0	44	1.9	0	MutuallyExclusive	('TP53(D)', 'MIR3201(D),FAM19A5(D),LOC339685(D)')	0.02
0.9444444444444444	False	0.83957164671367857	PTPN3	CDKN2A(D)	0.011111111111111112	176	6	[6, 176]	2	2	180	2.3	170	MutuallyExclusive	('PTPN3', 'CDKN2A(D)')	0.03
