MutationFrequencyDifferenceRatio	Concordance	Probability	Gene0	Gene1	CooccurrenceRatio	MutationFrequency1	MutationFrequency0	MutationFrequencies	Somatic	SetScore	Overlap	Coverage	RoundedLogPCov	CombinedScore	AverageOverlapPMN	MutationFrequencyDifference	Type	GeneSet	PermutationProbability
0	FALSE	0.00038418	PDZD2	DGKD	0.25	5	5	"[5, 5]"	2	22.49106155	2	8	4.3	89.96424621	283.5	0	Cooccurring	"('PDZD2', 'DGKD')"	0.04
0	FALSE	0.00038418	CNTNAP5	PRSS16	0.25	5	5	"[5, 5]"	2	23.52942885	2	8	4.3	94.1177154	303	0	Cooccurring	"('CNTNAP5', 'PRSS16')"	0.02
0	FALSE	0.00038418	ZNF318	SP1	0.25	5	5	"[5, 5]"	2	26.7182182	2	8	4.3	106.8728728	356.5	0	Cooccurring	"('ZNF318', 'SP1')"	0.03
0	FALSE	0.00038418	ANK2	WHSC1L1	0.25	5	5	"[5, 5]"	2	23.38048451	2	8	4.3	93.52193804	285	0	Cooccurring	"('ANK2', 'WHSC1L1')"	0.04
0	FALSE	0.00038418	INPP5D	NOTCH3	0.25	5	5	"[5, 5]"	2	22.50897033	2	8	4.3	90.03588133	284.5	0	Cooccurring	"('INPP5D', 'NOTCH3')"	0.03
0	FALSE	0.00038418	HOOK2	SRMS	0.25	5	5	"[5, 5]"	2	25.03286754	2	8	4.3	100.1314702	356.5	0	Cooccurring	"('HOOK2', 'SRMS')"	0.02
0	FALSE	0.00038418	KRT23	PSD4	0.25	5	5	"[5, 5]"	2	21.60275276	2	8	4.3	86.41101105	289	0	Cooccurring	"('KRT23', 'PSD4')"	0.04
0	FALSE	0.00038418	ABCA4	LRP4	0.25	5	5	"[5, 5]"	2	26.72391205	2	8	4.3	106.8956482	328.5	0	Cooccurring	"('ABCA4', 'LRP4')"	0.04
0	FALSE	0.00038418	COL24A1	DOCK10	0.25	5	5	"[5, 5]"	2	25.26310356	2	8	4.3	101.0524143	303	0	Cooccurring	"('COL24A1', 'DOCK10')"	0.03
0	FALSE	0.00038418	OTOA	MSH6	0.25	5	5	"[5, 5]"	2	26.14912798	2	8	4.3	104.5965119	328.5	0	Cooccurring	"('OTOA', 'MSH6')"	0.04
0	FALSE	0.00038418	NMUR2	ADAMTS12	0.25	5	5	"[5, 5]"	2	21.42410436	2	8	4.3	85.69641745	26.5	0	Cooccurring	"('NMUR2', 'ADAMTS12')"	0.04
0	FALSE	0.00038418	NIPBL	NBAS	0.25	5	5	"[5, 5]"	2	25.57960354	2	8	4.3	102.3184141	300	0	Cooccurring	"('NIPBL', 'NBAS')"	0.04
0	FALSE	0.00038418	ZNF599	EPHA8	0.25	5	5	"[5, 5]"	2	22.6794709	2	8	4.3	90.71788362	295	0	Cooccurring	"('ZNF599', 'EPHA8')"	0.04
0	FALSE	0.00038418	KIAA0649	HECW1	0.25	5	5	"[5, 5]"	2	21.85623568	2	8	4.3	87.42494271	290.5	0	Cooccurring	"('KIAA0649', 'HECW1')"	0.04
0	FALSE	0.00038418	ZAN	PLCB3	0.25	5	5	"[5, 5]"	2	25.05460932	2	8	4.3	100.2184373	356.5	0	Cooccurring	"('ZAN', 'PLCB3')"	0.02
0	FALSE	0.00038418	DNMBP	PRSS16	0.25	5	5	"[5, 5]"	2	23.71785264	2	8	4.3	94.87141055	303	0	Cooccurring	"('DNMBP', 'PRSS16')"	0.04
0	FALSE	0.00038418	LRBA	LRP4	0.25	5	5	"[5, 5]"	2	24.97289171	2	8	4.3	99.89156684	295.5	0	Cooccurring	"('LRBA', 'LRP4')"	0.02
0	FALSE	0.00038418	MAP3K12	SRMS	0.25	5	5	"[5, 5]"	2	25.21054872	2	8	4.3	100.8421949	356.5	0	Cooccurring	"('MAP3K12', 'SRMS')"	0.02
0	FALSE	0.00038418	QKI	SIGLEC8	0.25	5	5	"[5, 5]"	2	20.47617237	2	8	4.3	81.90468946	286.5	0	Cooccurring	"('QKI', 'SIGLEC8')"	0.02
0	FALSE	0.00038418	SLC4A11	MYH14	0.25	5	5	"[5, 5]"	2	21.73654854	2	8	4.3	86.94619415	283	0	Cooccurring	"('SLC4A11', 'MYH14')"	0.04
0	FALSE	0.00038418	ZAN	SMARCA4	0.25	5	5	"[5, 5]"	2	25.39187238	2	8	4.3	101.5674895	356.5	0	Cooccurring	"('ZAN', 'SMARCA4')"	0.03
0	FALSE	0.00038418	COL6A1	ZNF292	0.25	5	5	"[5, 5]"	2	24.95597164	2	8	4.3	99.82388655	303	0	Cooccurring	"('COL6A1', 'ZNF292')"	0.04
0	FALSE	0.00038418	FAM47A	RBMS3	0.25	5	5	"[5, 5]"	2	21.5764563	2	8	4.3	86.3058252	289.5	0	Cooccurring	"('FAM47A', 'RBMS3')"	0.03
0	FALSE	0.00038418	TRIO	SLC22A2	0.25	5	5	"[5, 5]"	2	26.62053415	2	8	4.3	106.4821366	356.5	0	Cooccurring	"('TRIO', 'SLC22A2')"	0.04
0	FALSE	0.000412527	MDN1	HSPG2	0.157894737	11	11	"[11, 11]"	2	26.40510531	3	19	4.7	167.2323336	250.3333333	0	Cooccurring	"('MDN1', 'HSPG2')"	0.02
0	FALSE	0.000412527	SLIT3	CABIN1	0.157894737	11	11	"[11, 11]"	2	22.70250175	3	19	4.7	143.7825111	243	0	Cooccurring	"('SLIT3', 'CABIN1')"	0.03
0.25	FALSE	0.000462312	LRP1B	RIMS2	0.15	14	9	"[9, 14]"	2	24.48327627	3	20	4.6	163.2218418	203.6666667	5	Cooccurring	"('LRP1B', 'RIMS2')"	0.04
0.64	FALSE	0.00047005	PKD1	HYDIN	0.12	22	6	"[6, 22]"	2	25.43538182	3	25	4.7	211.9615152	245.6666667	16	Cooccurring	"('PKD1', 'HYDIN')"	0.04
0.64	FALSE	0.00047005	NFKBIL2	NF1	0.12	22	6	"[6, 22]"	2	23.13504715	3	25	4.7	192.7920596	251.3333333	16	Cooccurring	"('NFKBIL2', 'NF1')"	0.04
0.64	FALSE	0.00047005	TG	NF1	0.12	22	6	"[6, 22]"	2	23.21863069	3	25	4.7	193.4885891	198	16	Cooccurring	"('TG', 'NF1')"	0.02
0.64	FALSE	0.00047005	BRAF	HYDIN	0.12	22	6	"[6, 22]"	2	22.77221636	3	25	4.7	189.7684697	198.6666667	16	Cooccurring	"('BRAF', 'HYDIN')"	0.04
0.766666667	FALSE	0.000503595	NOS3	FLG	0.1	28	5	"[5, 28]"	2	23.5251082	3	30	4.8	235.251082	204.6666667	23	Cooccurring	"('NOS3', 'FLG')"	0.04
0.766666667	FALSE	0.000503595	SLITRK2	FLG	0.1	28	5	"[5, 28]"	2	23.50875731	3	30	4.8	235.0875731	227	23	Cooccurring	"('SLITRK2', 'FLG')"	0.04
0.52173913	FALSE	0.000513819	WNK2	RB1	0.130434783	19	7	"[7, 19]"	2	20.99863645	3	23	4.7	160.9895461	192.6666667	12	Cooccurring	"('WNK2', 'RB1')"	0.03
0.52173913	FALSE	0.000513819	ATP13A2	RB1	0.130434783	19	7	"[7, 19]"	2	21.33297045	3	23	4.7	163.5527734	202.6666667	12	Cooccurring	"('ATP13A2', 'RB1')"	0.04
0.922077922	FALSE	0.000534118	RARA	PTEN	0.051948052	76	5	"[5, 76]"	2	19.47988924	4	77	5.2	374.9878678	28	71	Cooccurring	"('RARA', 'PTEN')"	0.04
0.922077922	FALSE	0.000534118	TP53	OR5AR1	0.051948052	5	76	"[76, 5]"	2	18.62377921	4	77	5.2	358.5077497	23	71	Cooccurring	"('TP53', 'OR5AR1')"	0.03
0.922077922	FALSE	0.000534118	PTEN	SCNN1B	0.051948052	5	76	"[76, 5]"	2	19.26498114	4	77	5.2	370.8508869	24	71	Cooccurring	"('PTEN', 'SCNN1B')"	0.04
0.285714286	FALSE	0.000574231	"ZBTB20(D),LSAMP(D)"	TRPM2	0.142857143	9	15	"[15, 9]"	2	20.88701015	3	21	4.6	146.2090711	196.3333333	6	Cooccurring	"('ZBTB20(D),LSAMP(D)', 'TRPM2')"	0.02
0.111111111	FALSE	0.000574659	CCDC60	KIF1B	0.222222222	5	6	"[6, 5]"	2	24.83027299	2	9	4.2	111.7362284	104.5	1	Cooccurring	"('CCDC60', 'KIF1B')"	0.03
0.111111111	FALSE	0.000574659	C3	TESK1	0.222222222	5	6	"[6, 5]"	2	22.52999601	2	9	4.2	101.384982	289.5	1	Cooccurring	"('C3', 'TESK1')"	0.02
0.111111111	FALSE	0.000574659	MSLNL	ARID3B	0.222222222	5	6	"[6, 5]"	2	19.62781272	2	9	4.2	88.32515726	22.5	1	Cooccurring	"('MSLNL', 'ARID3B')"	0.01
0.111111111	FALSE	0.000574659	WDFY3	CDC42BPB	0.222222222	5	6	"[6, 5]"	2	23.24814076	2	9	4.2	104.6166334	28	1	Cooccurring	"('WDFY3', 'CDC42BPB')"	0.03
0.111111111	FALSE	0.000574659	SMC1A	DKC1	0.222222222	5	6	"[6, 5]"	2	21.88269745	2	9	4.2	98.47213851	288.5	1	Cooccurring	"('SMC1A', 'DKC1')"	0.02
0.111111111	FALSE	0.000574659	COL7A1	C2orf55	0.222222222	5	6	"[6, 5]"	2	25.90043684	2	9	4.2	116.5519658	356.5	1	Cooccurring	"('COL7A1', 'C2orf55')"	0.04
0.111111111	FALSE	0.000574659	DOCK1	ABCG4	0.222222222	5	6	"[6, 5]"	2	26.26515252	2	9	4.2	118.1931863	356.5	1	Cooccurring	"('DOCK1', 'ABCG4')"	0.04
0.111111111	FALSE	0.000574659	HERC2	BCL11A	0.222222222	5	6	"[6, 5]"	2	25.83212642	2	9	4.2	116.2445689	106.5	1	Cooccurring	"('HERC2', 'BCL11A')"	0.02
0.111111111	FALSE	0.000574659	TLL1	ABCG4	0.222222222	5	6	"[6, 5]"	2	25.66213795	2	9	4.2	115.4796208	356.5	1	Cooccurring	"('TLL1', 'ABCG4')"	0.03
0.111111111	FALSE	0.000574659	BRAF	EPHA8	0.222222222	5	6	"[6, 5]"	2	22.94353152	2	9	4.2	103.2458919	295	1	Cooccurring	"('BRAF', 'EPHA8')"	0.04
0.111111111	FALSE	0.000574659	SPHKAP	PRX	0.222222222	5	6	"[6, 5]"	2	22.70392896	2	9	4.2	102.1676803	285.5	1	Cooccurring	"('SPHKAP', 'PRX')"	0.04
0.111111111	FALSE	0.000574659	RPGRIP1L	PRTG	0.222222222	6	5	"[5, 6]"	2	25.67259281	2	9	4.2	115.5266677	328.5	1	Cooccurring	"('RPGRIP1L', 'PRTG')"	0.04
0.111111111	FALSE	0.000574659	PTCH1	MAGEB6	0.222222222	5	6	"[6, 5]"	2	21.82374446	2	9	4.2	98.20685005	92	1	Cooccurring	"('PTCH1', 'MAGEB6')"	0.03
0.111111111	FALSE	0.000574659	ZC3H12B	DOCK11	0.222222222	6	5	"[5, 6]"	2	23.32993024	2	9	4.2	104.9846861	291.5	1	Cooccurring	"('ZC3H12B', 'DOCK11')"	0.03
0.111111111	FALSE	0.000574659	FLNC	MSH6	0.222222222	5	6	"[6, 5]"	2	27.00988521	2	9	4.2	121.5444835	328.5	1	Cooccurring	"('FLNC', 'MSH6')"	0.02
0.111111111	FALSE	0.000574659	ATP2B3	CASZ1	0.222222222	5	6	"[6, 5]"	2	26.06460789	2	9	4.2	117.2907355	329	1	Cooccurring	"('ATP2B3', 'CASZ1')"	0.04
0.111111111	FALSE	0.000574659	HOOK1	SUSD3	0.222222222	5	6	"[6, 5]"	2	20.18664952	2	9	4.2	90.83992284	28	1	Cooccurring	"('HOOK1', 'SUSD3')"	0.04
0.111111111	FALSE	0.000574659	SBF1	UBR4	0.222222222	5	6	"[6, 5]"	2	28.36103235	2	9	4.2	127.6246456	356.5	1	Cooccurring	"('SBF1', 'UBR4')"	0.04
0.111111111	FALSE	0.000574659	MX2	ATR	0.222222222	6	5	"[5, 6]"	2	23.3481749	2	9	4.2	105.066787	291	1	Cooccurring	"('MX2', 'ATR')"	0.03
0.111111111	FALSE	0.000574659	TPTE2	MYO18B	0.222222222	5	6	"[6, 5]"	2	23.60399332	2	9	4.2	106.2179699	296	1	Cooccurring	"('TPTE2', 'MYO18B')"	0.03
0.111111111	FALSE	0.000574659	IGF2BP1	FBN1	0.222222222	6	5	"[5, 6]"	2	23.41604102	2	9	4.2	105.3721846	292.5	1	Cooccurring	"('IGF2BP1', 'FBN1')"	0.04
0.111111111	FALSE	0.000574659	SIM2	ZNF536	0.222222222	5	6	"[6, 5]"	2	25.11703094	2	9	4.2	113.0266392	328.5	1	Cooccurring	"('SIM2', 'ZNF536')"	0.02
0.111111111	FALSE	0.000574659	SHROOM2	NBAS	0.222222222	5	6	"[6, 5]"	2	24.75413456	2	9	4.2	111.3936055	297	1	Cooccurring	"('SHROOM2', 'NBAS')"	0.04
0.111111111	FALSE	0.000574659	TRPV6	NOS3	0.222222222	5	6	"[6, 5]"	2	21.47605085	2	9	4.2	96.64222881	28.5	1	Cooccurring	"('TRPV6', 'NOS3')"	0.03
0.111111111	FALSE	0.000574659	C3	ELFN2	0.222222222	5	6	"[6, 5]"	2	21.80715035	2	9	4.2	98.13217659	26	1	Cooccurring	"('C3', 'ELFN2')"	0.04
0.111111111	FALSE	0.000574659	KIDINS220	PKHD1L1	0.222222222	6	5	"[5, 6]"	2	23.96927738	2	9	4.2	107.8617482	286.5	1	Cooccurring	"('KIDINS220', 'PKHD1L1')"	0.04
0.111111111	FALSE	0.000574659	SALL4	WDFY3	0.222222222	6	5	"[5, 6]"	2	26.57040495	2	9	4.2	119.5668223	328.5	1	Cooccurring	"('SALL4', 'WDFY3')"	0.04
0.111111111	FALSE	0.000574659	ECEL1	SRMS	0.222222222	5	6	"[6, 5]"	2	21.26862	2	9	4.2	95.70879002	288	1	Cooccurring	"('ECEL1', 'SRMS')"	0.03
0.111111111	FALSE	0.000574659	FHDC1	PRKD3	0.222222222	6	5	"[5, 6]"	2	21.08120027	2	9	4.2	94.86540121	283	1	Cooccurring	"('FHDC1', 'PRKD3')"	0.04
0.111111111	FALSE	0.000574659	PCDHGB3	CARD6	0.222222222	5	6	"[6, 5]"	2	21.70004339	2	9	4.2	97.65019527	285.5	1	Cooccurring	"('PCDHGB3', 'CARD6')"	0.04
0.111111111	FALSE	0.000574659	SLC4A11	MAST2	0.222222222	6	5	"[5, 6]"	2	23.45943491	2	9	4.2	105.5674571	292.5	1	Cooccurring	"('SLC4A11', 'MAST2')"	0.04
0.111111111	FALSE	0.000574659	UGT2A1	NLRP2	0.222222222	6	5	"[5, 6]"	2	23.09447149	2	9	4.2	103.9251217	295.5	1	Cooccurring	"('UGT2A1', 'NLRP2')"	0.04
0.111111111	FALSE	0.000574659	SLCO5A1	SHROOM2	0.222222222	6	5	"[5, 6]"	2	25.58982404	2	9	4.2	115.1542082	328.5	1	Cooccurring	"('SLCO5A1', 'SHROOM2')"	0.02
0.111111111	FALSE	0.000574659	GAK	ELTD1	0.222222222	5	6	"[6, 5]"	2	21.85359954	2	9	4.2	98.34119793	286.5	1	Cooccurring	"('GAK', 'ELTD1')"	0.02
0.111111111	FALSE	0.000574659	KDM2B	KCNQ5	0.222222222	5	6	"[6, 5]"	2	22.93033556	2	9	4.2	103.18651	290.5	1	Cooccurring	"('KDM2B', 'KCNQ5')"	0.04
0.111111111	FALSE	0.000574659	UPF1	DOCK11	0.222222222	6	5	"[5, 6]"	2	21.90399477	2	9	4.2	98.56797645	283	1	Cooccurring	"('UPF1', 'DOCK11')"	0.03
0.111111111	FALSE	0.000574659	BPTF	GRHL3	0.222222222	6	5	"[5, 6]"	2	24.39685636	2	9	4.2	109.7858536	300	1	Cooccurring	"('BPTF', 'GRHL3')"	0.04
0.111111111	FALSE	0.000574659	PRPF8	COL11A1	0.222222222	6	5	"[5, 6]"	2	24.80018686	2	9	4.2	111.6008409	296.5	1	Cooccurring	"('PRPF8', 'COL11A1')"	0.04
0.111111111	FALSE	0.000574659	GRM8	SRGAP1	0.222222222	5	6	"[6, 5]"	2	21.91588109	2	9	4.2	98.6214649	26.5	1	Cooccurring	"('GRM8', 'SRGAP1')"	0.04
0.111111111	FALSE	0.000574659	PCDHA2	TESK1	0.222222222	5	6	"[6, 5]"	2	24.75181528	2	9	4.2	111.3831688	328.5	1	Cooccurring	"('PCDHA2', 'TESK1')"	0.04
0.111111111	FALSE	0.000574659	TNS1	ZFHX3	0.222222222	6	5	"[5, 6]"	2	27.11836178	2	9	4.2	122.032628	328.5	1	Cooccurring	"('TNS1', 'ZFHX3')"	0.03
0.111111111	FALSE	0.000574659	PKD1	SRMS	0.222222222	5	6	"[6, 5]"	2	26.82091643	2	9	4.2	120.6941239	356.5	1	Cooccurring	"('PKD1', 'SRMS')"	0.02
0.111111111	FALSE	0.000574659	DOCK11	CASZ1	0.222222222	5	6	"[6, 5]"	2	23.30939446	2	9	4.2	104.8922751	286.5	1	Cooccurring	"('DOCK11', 'CASZ1')"	0.02
0.111111111	FALSE	0.000574659	ACRC	TESK1	0.222222222	5	6	"[6, 5]"	2	24.42238679	2	9	4.2	109.9007405	328.5	1	Cooccurring	"('ACRC', 'TESK1')"	0.02
0.111111111	FALSE	0.000574659	DLG5	FTMT	0.222222222	5	6	"[6, 5]"	2	21.18929366	2	9	4.2	95.35182145	286.5	1	Cooccurring	"('DLG5', 'FTMT')"	0.04
0.111111111	FALSE	0.000574659	NRK	SIPA1L2	0.222222222	6	5	"[5, 6]"	2	24.68785526	2	9	4.2	111.0953487	300	1	Cooccurring	"('NRK', 'SIPA1L2')"	0.04
0.111111111	FALSE	0.000574659	HNF4A	COL12A1	0.222222222	5	6	"[6, 5]"	2	21.6520099	2	9	4.2	97.43404454	283.5	1	Cooccurring	"('HNF4A', 'COL12A1')"	0.04
0.111111111	FALSE	0.000574659	SAMD9L	GPC4	0.222222222	6	5	"[5, 6]"	2	22.02218206	2	9	4.2	99.09981925	287.5	1	Cooccurring	"('SAMD9L', 'GPC4')"	0.04
0.111111111	FALSE	0.000574659	PCDH17	ZCCHC14	0.222222222	6	5	"[5, 6]"	2	23.40616646	2	9	4.2	105.3277491	296	1	Cooccurring	"('PCDH17', 'ZCCHC14')"	0.04
0.111111111	FALSE	0.000574659	SRMS	DOCK11	0.222222222	6	5	"[5, 6]"	2	22.79246865	2	9	4.2	102.5661089	291.5	1	Cooccurring	"('SRMS', 'DOCK11')"	0.04
0.111111111	FALSE	0.000574659	GPR112	TMPRSS15	0.222222222	5	6	"[6, 5]"	2	22.5042118	2	9	4.2	101.2689531	284	1	Cooccurring	"('GPR112', 'TMPRSS15')"	0.04
0.111111111	FALSE	0.000574659	UGGT1	NOTCH3	0.222222222	5	6	"[6, 5]"	2	23.431335	2	9	4.2	105.4410075	287.5	1	Cooccurring	"('UGGT1', 'NOTCH3')"	0.03
0.111111111	FALSE	0.000574659	GRM6	MAGEB1	0.222222222	6	5	"[5, 6]"	2	20.54965682	2	9	4.2	92.47345568	285.5	1	Cooccurring	"('GRM6', 'MAGEB1')"	0.04
0.111111111	FALSE	0.000574659	HEATR5A	HNF4A	0.222222222	6	5	"[5, 6]"	2	19.90613262	2	9	4.2	89.57759679	286	1	Cooccurring	"('HEATR5A', 'HNF4A')"	0.01
0.111111111	FALSE	0.000574659	TMEM2	KIAA1211	0.222222222	5	6	"[6, 5]"	2	22.68202647	2	9	4.2	102.0691191	287.5	1	Cooccurring	"('TMEM2', 'KIAA1211')"	0.03
0.111111111	FALSE	0.000574659	KCNA4	WDFY3	0.222222222	6	5	"[5, 6]"	2	22.45344627	2	9	4.2	101.0405082	285	1	Cooccurring	"('KCNA4', 'WDFY3')"	0.04
0.111111111	FALSE	0.000574659	RPGRIP1L	FLNC	0.222222222	6	5	"[5, 6]"	2	26.53479702	2	9	4.2	119.4065866	328.5	1	Cooccurring	"('RPGRIP1L', 'FLNC')"	0.04
0.111111111	FALSE	0.000574659	AFM	ATP10B	0.222222222	6	5	"[5, 6]"	2	22.35656014	2	9	4.2	100.6045206	289.5	1	Cooccurring	"('AFM', 'ATP10B')"	0.04
0.111111111	FALSE	0.000574659	NPR1	KCNV1	0.222222222	5	6	"[6, 5]"	2	22.62564856	2	9	4.2	101.8154185	295.5	1	Cooccurring	"('NPR1', 'KCNV1')"	0.03
0.111111111	FALSE	0.000574659	MAST2	KIF1B	0.222222222	5	6	"[6, 5]"	2	24.81507561	2	9	4.2	111.6678403	297	1	Cooccurring	"('MAST2', 'KIF1B')"	0.03
0.111111111	FALSE	0.000574659	CCDC108	DLG5	0.222222222	6	5	"[5, 6]"	2	24.76769198	2	9	4.2	111.4546139	296	1	Cooccurring	"('CCDC108', 'DLG5')"	0.03
0.111111111	FALSE	0.000574659	SPHKAP	PCDHA13	0.222222222	5	6	"[6, 5]"	2	23.51290945	2	9	4.2	105.8080925	293.5	1	Cooccurring	"('SPHKAP', 'PCDHA13')"	0.04
0.111111111	FALSE	0.000574659	NPR1	NOTCH3	0.222222222	5	6	"[6, 5]"	2	24.15922662	2	9	4.2	108.7165198	295.5	1	Cooccurring	"('NPR1', 'NOTCH3')"	0.04
0.111111111	FALSE	0.000574659	TLR6	DKC1	0.222222222	5	6	"[6, 5]"	2	21.59709142	2	9	4.2	97.1869114	289.5	1	Cooccurring	"('TLR6', 'DKC1')"	0.04
0.111111111	FALSE	0.000574659	LAMC3	TMTC1	0.222222222	6	5	"[5, 6]"	2	23.52493814	2	9	4.2	105.8622216	295	1	Cooccurring	"('LAMC3', 'TMTC1')"	0.04
0.111111111	FALSE	0.000574659	LAMA3	COL7A1	0.222222222	6	5	"[5, 6]"	2	24.62571018	2	9	4.2	110.8156958	288.5	1	Cooccurring	"('LAMA3', 'COL7A1')"	0.03
0.111111111	FALSE	0.000574659	GPC4	HTR3A	0.222222222	5	6	"[6, 5]"	2	19.92235645	2	9	4.2	89.65060405	283.5	1	Cooccurring	"('GPC4', 'HTR3A')"	0.04
0.111111111	FALSE	0.000574659	ITGAX	LZTR1	0.222222222	5	6	"[6, 5]"	2	21.72228743	2	9	4.2	97.75029346	285.5	1	Cooccurring	"('ITGAX', 'LZTR1')"	0.03
0.111111111	FALSE	0.000574659	KLHL34	SUSD3	0.222222222	5	6	"[6, 5]"	2	20.06422611	2	9	4.2	90.28901747	28	1	Cooccurring	"('KLHL34', 'SUSD3')"	0.03
0.111111111	FALSE	0.000574659	WNK3	PRKD3	0.222222222	6	5	"[5, 6]"	2	23.79867319	2	9	4.2	107.0940294	296	1	Cooccurring	"('WNK3', 'PRKD3')"	0.04
0.111111111	FALSE	0.000574659	ZAN	PKD1	0.222222222	6	5	"[5, 6]"	2	26.27987285	2	9	4.2	118.2594278	356.5	1	Cooccurring	"('ZAN', 'PKD1')"	0.03
0.111111111	FALSE	0.000574659	GABRE	TBC1D2	0.222222222	5	6	"[6, 5]"	2	22.49245972	2	9	4.2	101.2160687	99.5	1	Cooccurring	"('GABRE', 'TBC1D2')"	0.03
0.111111111	FALSE	0.000574659	FAM47A	SPAM1	0.222222222	6	5	"[5, 6]"	2	21.87575779	2	9	4.2	98.44091007	291.5	1	Cooccurring	"('FAM47A', 'SPAM1')"	0.04
0.111111111	FALSE	0.000574659	EPHA7	MSH6	0.222222222	5	6	"[6, 5]"	2	26.20999072	2	9	4.2	117.9449583	328.5	1	Cooccurring	"('EPHA7', 'MSH6')"	0.02
0.111111111	FALSE	0.000574659	HNF4A	LRP4	0.222222222	5	6	"[6, 5]"	2	22.28562617	2	9	4.2	100.2853178	288.5	1	Cooccurring	"('HNF4A', 'LRP4')"	0.04
0.111111111	FALSE	0.000574659	GRIP1	PRSS16	0.222222222	5	6	"[6, 5]"	2	19.89100168	2	9	4.2	89.50950756	31.5	1	Cooccurring	"('GRIP1', 'PRSS16')"	0.02
0.111111111	FALSE	0.000574659	NOTCH2	GMIP	0.222222222	5	6	"[6, 5]"	2	26.15153686	2	9	4.2	117.6819159	329	1	Cooccurring	"('NOTCH2', 'GMIP')"	0.04
0.111111111	FALSE	0.000574659	ANO5	EPHA10	0.222222222	5	6	"[6, 5]"	2	22.53931872	2	9	4.2	101.4269342	289	1	Cooccurring	"('ANO5', 'EPHA10')"	0.04
0.111111111	FALSE	0.000574659	SIM2	BCL9	0.222222222	5	6	"[6, 5]"	2	25.20947208	2	9	4.2	113.4426244	328.5	1	Cooccurring	"('SIM2', 'BCL9')"	0.03
0.111111111	FALSE	0.000574659	CCDC114	CNTN4	0.222222222	5	6	"[6, 5]"	2	23.01747298	2	9	4.2	103.5786284	296.5	1	Cooccurring	"('CCDC114', 'CNTN4')"	0.04
0.111111111	FALSE	0.000574659	LRRK1	DOCK11	0.222222222	6	5	"[5, 6]"	2	24.20897679	2	9	4.2	108.9403956	291.5	1	Cooccurring	"('LRRK1', 'DOCK11')"	0.04
0.111111111	FALSE	0.000574659	TLR6	C7orf52	0.222222222	5	6	"[6, 5]"	2	21.00424343	2	9	4.2	94.51909542	289.5	1	Cooccurring	"('TLR6', 'C7orf52')"	0.03
0.111111111	FALSE	0.000574659	BRAF	GMIP	0.222222222	5	6	"[6, 5]"	2	22.90812064	2	9	4.2	103.0865429	295	1	Cooccurring	"('BRAF', 'GMIP')"	0.04
0.111111111	FALSE	0.000574659	IL4R	PRX	0.222222222	5	6	"[6, 5]"	2	23.16548585	2	9	4.2	104.2446863	292.5	1	Cooccurring	"('IL4R', 'PRX')"	0.04
0.111111111	FALSE	0.000574659	PKDREJ	CACNA1E	0.222222222	5	6	"[6, 5]"	2	23.26933059	2	9	4.2	104.7119876	285	1	Cooccurring	"('PKDREJ', 'CACNA1E')"	0.04
0.111111111	FALSE	0.000574659	SIPA1L2	N4BP3	0.222222222	5	6	"[6, 5]"	2	25.19446232	2	9	4.2	113.3750804	328.5	1	Cooccurring	"('SIPA1L2', 'N4BP3')"	0.03
0.111111111	FALSE	0.000574659	PLXND1	DNAH1	0.222222222	5	6	"[6, 5]"	2	22.81897715	2	9	4.2	102.6853972	282	1	Cooccurring	"('PLXND1', 'DNAH1')"	0.04
0.111111111	FALSE	0.000574659	ITGAX	TRIO	0.222222222	5	6	"[6, 5]"	2	23.2425518	2	9	4.2	104.5914831	286.5	1	Cooccurring	"('ITGAX', 'TRIO')"	0.02
0.111111111	FALSE	0.000574659	PTPN3	SP1	0.222222222	5	6	"[6, 5]"	2	25.80411805	2	9	4.2	116.1185312	356.5	1	Cooccurring	"('PTPN3', 'SP1')"	0.03
0.111111111	FALSE	0.000574659	DLG5	COL12A1	0.222222222	5	6	"[6, 5]"	2	24.25962684	2	9	4.2	109.1683208	289.5	1	Cooccurring	"('DLG5', 'COL12A1')"	0.04
0.111111111	FALSE	0.000574659	GALK2	PCDH7	0.222222222	6	5	"[5, 6]"	2	21.0769136	2	9	4.2	94.84611118	29.5	1	Cooccurring	"('GALK2', 'PCDH7')"	0.03
0.111111111	FALSE	0.000574659	ACRC	SCNN1B	0.222222222	5	6	"[6, 5]"	2	20.54625981	2	9	4.2	92.45816914	284	1	Cooccurring	"('ACRC', 'SCNN1B')"	0.04
0.111111111	FALSE	0.000574659	ATR	CASZ1	0.222222222	5	6	"[6, 5]"	2	26.85828895	2	9	4.2	120.8623003	328.5	1	Cooccurring	"('ATR', 'CASZ1')"	0.04
0.111111111	FALSE	0.000574659	CCDC108	GRM8	0.222222222	6	5	"[5, 6]"	2	22.43194176	2	9	4.2	100.9437379	285	1	Cooccurring	"('CCDC108', 'GRM8')"	0.03
0.111111111	FALSE	0.000574659	WWC3	KCNV1	0.222222222	5	6	"[6, 5]"	2	21.13309533	2	9	4.2	95.098929	285.5	1	Cooccurring	"('WWC3', 'KCNV1')"	0.01
0.111111111	FALSE	0.000574659	SHROOM2	PCDHGA11	0.222222222	5	6	"[6, 5]"	2	26.49119718	2	9	4.2	119.2103873	356.5	1	Cooccurring	"('SHROOM2', 'PCDHGA11')"	0.03
