ID	Gene0	Gene1	Gene2	TripletType	AverageCoverage	AverageSetScore	AverageCooccurrenceRatio	AverageCombinedScore	AverageTotalEdgeBetweennessCentrality	AverageAverageNodeClosenessCentrality	AverageAverageNodeClusteringCoefficient	AverageRoundedLogPCov	TripletScore	01Type	02Type	12Type	01Concordance	02Concordance	12Concordance	Somatic	Probability	Overlap	Coverage	CooccurrenceRatio
9352	EP400	COL22A1	RB1(D)	CooccurringMutuallyExclusiveMutuallyExclusive	33	26.555070550115477	0.07142857142857142	123.92366256720557	0	0	0	3.0	41.307887522401856	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.816679225525836e-05	0	49	0.0
9360	PTEN	HMCN1	PRPF6	CooccurringMutuallyExclusiveMutuallyExclusive	64	23.53531516851917	0.056294582610372075	149.05699606728808	0	0	0	3.1666666666666665	47.070630337038345	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	4.2831189569256943e-05	0	94	0.0
9408	RERE	FHOD3	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	24.63548032041597	0.14285714285714285	57.48278741430393	0	0	0	3.8666666666666667	14.866238124388946	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.2976338524049508e-07	0	134	0.0
9411	FHOD3	SCN5A	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	26.158285192145375	0.11616161616161615	78.47485557643613	0	0	0	3.6333333333333333	21.598584103606274	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.890564466484214e-06	0	134	0.0
9412	FHOD3	PTPRS	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	26.080811198959015	0.1275252525252525	69.5488298638907	0	0	0	3.733333333333333	18.629150856399296	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.6638710638380831e-07	0	134	0.0
9413	FHOD3	TP53	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	131	21.39906411702568	0.05239577438219204	325.26577457879034	0	0	0	3.866666666666667	84.12045894279059	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.972645586459871e-06	0	186	0.0
9414	FHOD3	DOCK1	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	26.037291880858746	0.1275252525252525	69.43277834895666	0	0	0	3.733333333333333	18.59806562918482	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.6638710638380842e-07	0	134	0.0
9417	FHOD3	CDKN2A(D)	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	173	15.768992400321913	0.156957928802589	33.488787984188804	0	0	0	17.066666666666666	1.9622336709485628	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.7043863937185927e-45	0	211	0.0
9424	FHOD3	C7	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	25.243891994047413	0.14285714285714285	58.9024146527773	0	0	0	3.8666666666666667	15.2333830998562	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.2976338524049508e-07	0	134	0.0
9425	FHOD3	EGFR(A)	MYT1	CooccurringMutuallyExclusiveMutuallyExclusive	91	25.528607585534097	0.1136173767752715	76.5858227566023	0	0	0	3.6666666666666665	20.887042569982444	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.36196266241928e-06	0	135	0.0
9495	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ABP1	MLL2	CooccurringMutuallyExclusiveMutuallyExclusive	42	20.024339859973505	0.1111111111111111	60.07301957992052	0	0	0	3.3666666666666667	17.84347116235263	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.2368856238498233e-06	0	62	0.0
9496	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ABP1	FBN2	CooccurringMutuallyExclusiveMutuallyExclusive	43	20.8687170930242	0.0909090909090909	76.51862934108873	0	0	0	3.266666666666667	23.42407020645573	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	6.6529588919075108e-06	0	64	0.0
9523	NLRP7	CDKN2A(D)	PLEC	CooccurringMutuallyExclusiveMutuallyExclusive	125	24.063492466277953	0.08797280067998302	104.27513402053779	0	0	0	3.3333333333333335	31.282540206161336	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.9616591124180869e-05	1	184	0.005434782608695652
9527	CDKN2A(D)	PLEC	SCN5A	CooccurringMutuallyExclusiveMutuallyExclusive	124	27.265147058875588	0.0925414364640884	109.06058823550235	0	0	0	3.433333333333333	31.76521987441816	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.1369364478591105e-05	0	183	0.0
9528	SP1	CDKN2A(D)	PLEC	CooccurringMutuallyExclusiveMutuallyExclusive	123	23.87082049860949	0.10737671373030488	79.56940166203164	0	0	0	3.5666666666666664	22.309178036083637	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	5.1731634889712617e-06	1	183	0.00546448087431694
9531	IGHMBP2	CDKN2A(D)	PLEC	CooccurringMutuallyExclusiveMutuallyExclusive	124	26.51433857283824	0.10013765649124766	97.21924143374022	0	0	0	3.4666666666666663	28.044011952040453	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.3420815724930198e-05	0	182	0.0
9532	ST14	CDKN2A(D)	PLEC	CooccurringMutuallyExclusiveMutuallyExclusive	123	23.159026920164823	0.10737671373030488	77.19675640054942	0	0	0	3.566666666666667	21.643950392677407	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	5.1731634889712617e-06	1	183	0.00546448087431694
9534	SPEG	CDKN2A(D)	PLEC	CooccurringMutuallyExclusiveMutuallyExclusive	125	24.719993544583968	0.08797280067998299	107.11997202653052	0	0	0	3.3333333333333335	32.135991607959156	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.9616591124180863e-05	0	183	0.0
9606	EVPL	CDKN2A(D)	IGHMBP2	CooccurringMutuallyExclusiveMutuallyExclusive	125	24.406027293810435	0.09068002428658166	97.62410917524174	0	0	0	3.5	27.89260262149764	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.3806009462065818e-05	0	184	0.0
9609	CDKN2A(D)	IGHMBP2	SCN5A	CooccurringMutuallyExclusiveMutuallyExclusive	123	25.66799083128736	0.10738694495600572	85.55996943762453	0	0	0	3.5666666666666664	23.988776477838655	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	7.223999802614827e-06	0	182	0.0
9611	CDKN2A(D)	IGHMBP2	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	172	15.768992400321913	0.16318688503154524	33.488787984188804	0	0	0	16.799999999999997	1.9933802371540958	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.754094116411585e-44	1	210	0.004761904761904762
9614	EGFR	SLIT3	ARHGAP9	CooccurringMutuallyExclusiveMutuallyExclusive	44	21.694727040341807	0.07680491551459294	101.24205952159511	0	0	0	3.1	32.6587288779339	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.7022813285698203e-05	0	65	0.0
9633	PKD1	PLEC	PTEN(D)	CooccurringMutuallyExclusiveMutuallyExclusive	35	24.40162272881652	0.0909090909090909	89.47261667232725	0	0	0	3.1666666666666665	28.254510528103342	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	7.8267264766566867e-06	0	52	0.0
9634	MEGF8	PLEC	PTEN(D)	CooccurringMutuallyExclusiveMutuallyExclusive	38	24.573906611706914	0.06666666666666667	122.86953305853456	0	0	0	3.033333333333333	40.50643946984656	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.6263761482897979e-05	0	56	0.0
9638	ATP2B3	PLEC	PTEN(D)	CooccurringMutuallyExclusiveMutuallyExclusive	35	26.68077336656971	0.0909090909090909	97.82950234408895	0	0	0	3.1666666666666665	30.89352705602809	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	7.8267264766566867e-06	0	52	0.0
9641	MICALCL	CDK4(A)	CELSR1	CooccurringMutuallyExclusiveMutuallyExclusive	45	20.872170130511407	0.07692307692307693	90.44607056554942	0	0	0	3.1666666666666665	28.561917020699816	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.3562102616115056e-05	0	66	0.0
9683	ST14	CDKN2A(D)	SMARCA4	CooccurringMutuallyExclusiveMutuallyExclusive	122	25.332110930772785	0.14656084656084653	59.10825883846984	0	0	0	3.8000000000000003	15.554804957492061	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	6.6914194463082364e-07	0	181	0.0
9722	APOB	RB1(D)	PKD1L1	CooccurringMutuallyExclusiveMutuallyExclusive	35	23.8601378935014	0.0625	127.25406876534079	0	0	0	2.9000000000000004	43.88071336735889	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	6.021769650545113e-05	0	51	0.0
9752	PIK3CA	PKD1L2	PTEN	CooccurringMutuallyExclusiveMutuallyExclusive	66	21.180256425450622	0.06819750298011168	116.49141033997842	0	0	0	3.4	34.26217951175836	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.5383187785705387e-06	0	96	0.0
9767	ZMYM3	TCHH	MDM4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	39	22.128608219201976	0.05882352941176471	125.39544657547785	0	0	0	2.9333333333333336	42.74844769618563	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	6.5500505712599042e-05	0	58	0.0
9802	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	COL11A2	XIRP2	CooccurringMutuallyExclusiveMutuallyExclusive	45	24.308169314070287	0.07692307692307693	105.33540036097124	0	0	0	3.1999999999999997	32.917312612803514	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.4452682335861664e-05	0	66	0.0
9839	PDE6B	PTEN	PLCB3	CooccurringMutuallyExclusiveMutuallyExclusive	56	23.70952109863891	0.14285714285714285	55.322215896824126	0	0	0	3.6666666666666665	15.087877062770216	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	5.2643275848623342e-07	0	83	0.0
9846	RERE	IGHMBP2	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	24.145185959557953	0.1275252525252525	64.3871625588212	0	0	0	3.733333333333333	17.246561399684254	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.6638710638380831e-07	0	134	0.0
9851	IGHMBP2	EGFR(A)	ADAMTS3	CooccurringMutuallyExclusiveMutuallyExclusive	91	21.5322307766738	0.11616161616161615	64.5966923300214	0	0	0	3.5666666666666664	18.11122214860413	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.2635203584959176e-06	0	134	0.0
9852	IGHMBP2	EGFR(A)	C9orf150	CooccurringMutuallyExclusiveMutuallyExclusive	91	20.07766528551737	0.11616161616161615	60.23299585655211	0	0	0	3.5666666666666664	16.887755847631432	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.2635203584959176e-06	0	134	0.0
9853	AHNAK	IGHMBP2	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	92	25.000683264974136	0.0908337102366953	100.00273305989654	0	0	0	3.4	29.412568547028396	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.5216272622101824e-05	1	137	0.0072992700729927005
9854	DOCK1	IGHMBP2	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	25.546997520000726	0.11616161616161615	76.64099256000219	0	0	0	3.5666666666666664	21.488128755140803	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.2635203584960739e-06	0	134	0.0
9855	IGHMBP2	CELSR3	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	92	26.121054540893333	0.09343434343434343	95.77719998327557	0	0	0	3.633333333333333	26.36069724310337	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.6681605122721331e-06	0	137	0.0
9857	BRPF3	IGHMBP2	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	23.48214949658565	0.13006978178733905	62.619065324228394	0	0	0	3.633333333333334	17.23460513510873	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.8020262433801101e-06	1	134	0.007462686567164179
9859	IGHMBP2	PCNT	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	26.128272617344813	0.1275252525252525	69.67539364625283	0	0	0	3.733333333333333	18.66305186953201	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.6638710638380842e-07	0	134	0.0
9860	IGHMBP2	EGFR(A)	C2orf55	CooccurringMutuallyExclusiveMutuallyExclusive	90	23.666764043713897	0.1275252525252525	63.11137078323706	0	0	0	3.733333333333333	16.90483145979564	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	8.6638710638376607e-07	0	134	0.0
9864	SCN5A	IGHMBP2	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	25.66799083128736	0.10757575757575756	85.55996943762453	0	0	0	3.5	24.44570555360701	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	7.1139150113192528e-06	0	134	0.0
9866	IGHMBP2	EGFR(A)	MYT1	CooccurringMutuallyExclusiveMutuallyExclusive	91	25.03831322467608	0.10503151818941292	83.46104408225361	0	0	0	3.5333333333333337	23.621050211958565	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	5.1248644522864531e-06	0	135	0.0
9878	RERE	TP53	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	131	20.473903144024124	0.05239577438219204	311.2033277891667	0	0	0	3.866666666666667	80.48361925581897	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.972645586459871e-06	0	186	0.0
9880	RERE	WNK3	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	26.330145395229092	0.08333333333333333	105.32058158091637	0	0	0	3.1	33.97438115513431	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	5.4683878855826755e-05	0	135	0.0
9924	C12orf35	TRRAP	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	CooccurringMutuallyExclusiveMutuallyExclusive	43	24.68209472955245	0.09999999999999999	82.27364909850817	0	0	0	3.3333333333333335	24.68209472955245	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	4.1243021031799345e-06	0	63	0.0
10038	MDN1	ACRC	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	125	22.581553964793034	0.08241824963136439	105.38058516903416	0	0	0	3.3333333333333335	31.614175550710247	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.9203451688639437e-05	1	185	0.005405405405405406
10067	SPHKAP	CDKN2A(D)	NOTCH2	CooccurringMutuallyExclusiveMutuallyExclusive	123	24.19962808982772	0.11665643544096582	72.59888426948316	0	0	0	3.633333333333333	19.981344294353168	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.9442151269771454e-06	0	182	0.0
10081	PTEN	PTCHD2	TRRAP	CooccurringMutuallyExclusiveMutuallyExclusive	57	26.269990798211794	0.1111111111111111	78.80997239463538	0	0	0	3.5666666666666664	22.096253942421136	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.4647289870126686e-06	0	85	0.0
10231	CDKN2A(D)	ESPL1	PTCHD2	CooccurringMutuallyExclusiveMutuallyExclusive	122	25.67406509949273	0.1305660154119983	68.46417359864728	0	0	0	3.733333333333333	18.338617928209093	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.587688869701097e-06	0	181	0.0
10234	CDKN2A(D)	SLIT3	PTCHD2	CooccurringMutuallyExclusiveMutuallyExclusive	124	25.34351588117464	0.08980498086643339	109.82190215175676	0	0	0	3.4333333333333336	31.986961791773812	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.3026295238331937e-05	0	182	0.0
10236	EVPL	CDKN2A(D)	PTCHD2	CooccurringMutuallyExclusiveMutuallyExclusive	124	25.632181721536554	0.09827647294448283	93.9846663123007	0	0	0	3.5666666666666664	26.350841022140386	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	7.4685548297684676e-06	0	183	0.0
10238	CDKN2A(D)	ADCY1	PTCHD2	CooccurringMutuallyExclusiveMutuallyExclusive	123	25.093606539537717	0.10738739844885097	83.6453551317924	0	0	0	3.5666666666666664	23.451968728539928	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	5.6107078812845476e-06	0	182	0.0
10314	PCDHA2	CDKN2A(D)	SLIT3	CooccurringMutuallyExclusiveMutuallyExclusive	125	24.97331535806054	0.08428978428978429	116.54213833761585	0	0	0	3.3333333333333335	34.96264150128476	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	4.2475536599802897e-05	0	183	0.0
10316	PCDHA2	CDKN2A(D)	SKIV2L	CooccurringMutuallyExclusiveMutuallyExclusive	123	21.9970328467698	0.11851851851851851	65.99109854030941	0	0	0	3.5666666666666664	18.502177160834414	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	4.5274102122862229e-06	1	182	0.005494505494505495
10317	PCDHA2	CDKN2A(D)	ESPL1	CooccurringMutuallyExclusiveMutuallyExclusive	123	25.303864576378633	0.11665643544096582	75.9115937291359	0	0	0	3.633333333333333	20.893099191505296	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.944215126977488e-06	0	182	0.0
10320	PCDHA2	EVPL	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	125	25.261981198422454	0.09068002428658166	101.04792479368982	0	0	0	3.5	28.87083565533995	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.3806009462067419e-05	0	184	0.0
10322	PCDHA2	CDKN2A(D)	ADCY1	CooccurringMutuallyExclusiveMutuallyExclusive	124	24.723406016423617	0.09827579827579828	90.6524887268866	0	0	0	3.5	25.900711064824744	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.0382623786752935e-05	0	183	0.0
10324	AHNAK	EGFR(A)	CASZ1	CooccurringMutuallyExclusiveMutuallyExclusive	92	26.998488952560173	0.09588421528720036	98.99445949272064	0	0	0	3.5333333333333337	28.017299856430366	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	4.0523456444856753e-06	0	136	0.0
10328	AHNAK	EGFR(A)	SCAF1	CooccurringMutuallyExclusiveMutuallyExclusive	92	23.099462253450184	0.0908337102366953	92.39784901380074	0	0	0	3.4	27.17583794523551	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.5216272622101094e-05	1	137	0.0072992700729927005
10329	IGF2BP1	AHNAK	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	92	24.053870016448393	0.09842874454928686	88.19752339364412	0	0	0	3.4333333333333336	25.68859904669246	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.4286032707597338e-06	0	135	0.0
10334	PDE6B	CABIN1	PDGFRA(A)	CooccurringMutuallyExclusiveMutuallyExclusive	40	24.27319734782653	0.07692307692307693	105.18385517391496	0	0	0	3.233333333333333	32.53108922904587	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	9.0744776580285782e-06	0	59	0.0
10336	DOCK1	C7	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	25.38341280794011	0.1275252525252525	67.68910082117362	0	0	0	3.733333333333333	18.13100914852865	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.6638710638380831e-07	0	134	0.0
10337	C7	EGFR(A)	WHSC1L1	CooccurringMutuallyExclusiveMutuallyExclusive	90	23.364707700814282	0.14285714285714285	54.517651301899996	0	0	0	3.8666666666666667	14.099392578077586	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.2976338524048386e-07	0	134	0.0
10343	C7	EGFR(A)	RB1	CooccurringMutuallyExclusiveMutuallyExclusive	98	24.68596916534666	0.05943937858831475	172.80178415742662	0	0	0	3.266666666666667	52.89850535431427	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	5.1535434648958197e-05	0	143	0.0
10352	TMEM2	C7	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	25.431313205659535	0.0765993265993266	114.44090942546791	0	0	0	3.0	38.1469698084893	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	0.00015454275723789234	0	135	0.0
10354	C7	PTPRS	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	25.42693212604038	0.1275252525252525	67.80515233610768	0	0	0	3.733333333333333	18.16209437574313	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.6638710638380831e-07	0	134	0.0
10357	C7	EGFR(A)	C2orf55	CooccurringMutuallyExclusiveMutuallyExclusive	90	23.503179331653282	0.14285714285714285	54.84075177385766	0	0	0	3.8666666666666667	14.182953044963188	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.2976338524048386e-07	0	134	0.0
10369	CDKN2A(D)	SMARCA4	ADCY1	CooccurringMutuallyExclusiveMutuallyExclusive	124	25.65902494924071	0.10551485551485551	85.5300831641357	0	0	0	3.6	23.75835643448214	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	4.0020674893531749e-06	0	183	0.0
10372	NLRP7	CDKN2A(D)	ADCY1	CooccurringMutuallyExclusiveMutuallyExclusive	125	24.00467982425772	0.08611094246453362	104.02027923845012	0	0	0	3.3666666666666667	30.897112645084192	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.0648223609230499e-05	0	184	0.0
10373	SKIV2L	ADCY1	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	124	25.308221257137912	0.09827579827579828	92.79681127617235	0	0	0	3.5	26.513374650334956	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.0382623786752935e-05	0	183	0.0
10374	CDKN2A(D)	ESPL1	ADCY1	CooccurringMutuallyExclusiveMutuallyExclusive	124	25.514034520322593	0.09641371519824558	93.55145990784952	0	0	0	3.5666666666666664	26.229381282574632	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	6.7519125896122171e-06	0	184	0.0
10397	SCN5A	ADCY1	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	125	25.845438019240454	0.09067957824863904	103.38175207696182	0	0	0	3.466666666666667	29.821659252969752	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.6531787373478847e-05	0	184	0.0
10462	ZAN	C7	MDM4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	33	23.503179331653282	0.14285714285714285	54.84075177385766	0	0	0	3.4000000000000004	16.129632874664015	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.9584038507061632e-07	0	48	0.0
